ID,NAME,COUNTRY,Full name,Born,Died,Current age,Major teams,Education,Height,Nickname,Playing role,Batting style,Bowling style,Other,Relation,In a nutshell,DESCRIPTION,AWARDS,BATTING_Tests_Mat,BATTING_Tests_Inns,BATTING_Tests_NO,BATTING_Tests_Runs,BATTING_Tests_HS,BATTING_Tests_Ave,BATTING_Tests_BF,BATTING_Tests_SR,BATTING_Tests_100,BATTING_Tests_50,BATTING_Tests_4s,BATTING_Tests_6s,BATTING_Tests_Ct,BATTING_Tests_St,BATTING_ODIs_Mat,BATTING_ODIs_Inns,BATTING_ODIs_NO,BATTING_ODIs_Runs,BATTING_ODIs_HS,BATTING_ODIs_Ave,BATTING_ODIs_BF,BATTING_ODIs_SR,BATTING_ODIs_100,BATTING_ODIs_50,BATTING_ODIs_4s,BATTING_ODIs_6s,BATTING_ODIs_Ct,BATTING_ODIs_St,BATTING_T20Is_Mat,BATTING_T20Is_Inns,BATTING_T20Is_NO,BATTING_T20Is_Runs,BATTING_T20Is_HS,BATTING_T20Is_Ave,BATTING_T20Is_BF,BATTING_T20Is_SR,BATTING_T20Is_100,BATTING_T20Is_50,BATTING_T20Is_4s,BATTING_T20Is_6s,BATTING_T20Is_Ct,BATTING_T20Is_St,BATTING_First-class_Mat,BATTING_First-class_Inns,BATTING_First-class_NO,BATTING_First-class_Runs,BATTING_First-class_HS,BATTING_First-class_Ave,BATTING_First-class_BF,BATTING_First-class_SR,BATTING_First-class_100,BATTING_First-class_50,BATTING_First-class_4s,BATTING_First-class_6s,BATTING_First-class_Ct,BATTING_First-class_St,BATTING_List A_Mat,BATTING_List A_Inns,BATTING_List A_NO,BATTING_List A_Runs,BATTING_List A_HS,BATTING_List A_Ave,BATTING_List A_BF,BATTING_List A_SR,BATTING_List A_100,BATTING_List A_50,BATTING_List A_4s,BATTING_List A_6s,BATTING_List A_Ct,BATTING_List A_St,BATTING_T20s_Mat,BATTING_T20s_Inns,BATTING_T20s_NO,BATTING_T20s_Runs,BATTING_T20s_HS,BATTING_T20s_Ave,BATTING_T20s_BF,BATTING_T20s_SR,BATTING_T20s_100,BATTING_T20s_50,BATTING_T20s_4s,BATTING_T20s_6s,BATTING_T20s_Ct,BATTING_T20s_St,BOWLING_Tests_Mat,BOWLING_Tests_Inns,BOWLING_Tests_Balls,BOWLING_Tests_Runs,BOWLING_Tests_Wkts,BOWLING_Tests_BBI,BOWLING_Tests_BBM,BOWLING_Tests_Ave,BOWLING_Tests_Econ,BOWLING_Tests_SR,BOWLING_Tests_4w,BOWLING_Tests_5w,BOWLING_Tests_10,BOWLING_ODIs_Mat,BOWLING_ODIs_Inns,BOWLING_ODIs_Balls,BOWLING_ODIs_Runs,BOWLING_ODIs_Wkts,BOWLING_ODIs_BBI,BOWLING_ODIs_BBM,BOWLING_ODIs_Ave,BOWLING_ODIs_Econ,BOWLING_ODIs_SR,BOWLING_ODIs_4w,BOWLING_ODIs_5w,BOWLING_ODIs_10,BOWLING_T20Is_Mat,BOWLING_T20Is_Inns,BOWLING_T20Is_Balls,BOWLING_T20Is_Runs,BOWLING_T20Is_Wkts,BOWLING_T20Is_BBI,BOWLING_T20Is_BBM,BOWLING_T20Is_Ave,BOWLING_T20Is_Econ,BOWLING_T20Is_SR,BOWLING_T20Is_4w,BOWLING_T20Is_5w,BOWLING_T20Is_10,BOWLING_First-class_Mat,BOWLING_First-class_Inns,BOWLING_First-class_Balls,BOWLING_First-class_Runs,BOWLING_First-class_Wkts,BOWLING_First-class_BBI,BOWLING_First-class_BBM,BOWLING_First-class_Ave,BOWLING_First-class_Econ,BOWLING_First-class_SR,BOWLING_First-class_4w,BOWLING_First-class_5w,BOWLING_First-class_10,BOWLING_List A_Mat,BOWLING_List A_Inns,BOWLING_List A_Balls,BOWLING_List A_Runs,BOWLING_List A_Wkts,BOWLING_List A_BBI,BOWLING_List A_BBM,BOWLING_List A_Ave,BOWLING_List A_Econ,BOWLING_List A_SR,BOWLING_List A_4w,BOWLING_List A_5w,BOWLING_List A_10,BOWLING_T20s_Mat,BOWLING_T20s_Inns,BOWLING_T20s_Balls,BOWLING_T20s_Runs,BOWLING_T20s_Wkts,BOWLING_T20s_BBI,BOWLING_T20s_BBM,BOWLING_T20s_Ave,BOWLING_T20s_Econ,BOWLING_T20s_SR,BOWLING_T20s_4w,BOWLING_T20s_5w,BOWLING_T20s_10,is_test_ar,is_odi_ar,is_t20_ar,is_allrounder
34059,Robin Singh,India,Rabindra Ramanarayan Singh,"
September 14, 1963, Princes Town, Trinidad ",,55 years 190 days,"['India,', 'South Trinidad,', 'Tamil Nadu,', 'Trinidad']",,,,,Left-hand bat,Right-arm medium-fast,,,,"['\n', ""Robin Singh, an athletic allrounder, has tenacity and commitment as his greatest allies. In his second coming at 33 - seven years after he made his international debut in his birthplace, Trinidad - sharp, gutsy pressure-play earned him a regular place in India's one-day team. A master of the quick single, and a powerful, flat hitter over the leg side, he is a valuable batsman at the death -- and occasionally, in pursuit of big totals, up at No. 3. His military-medium offcutters can be useful in the middle overs, but his bigger contribution in the field is manning the cover-point region, where he stops certain boundaries and holds improbable catches. Short of Test class with both bat and ball, he will nevertheless be remembered for shrugging aside his limitations and getting on with the job.  He retired from all forms of cricket in January 2004 and embarked on a career in coaching, training India's junior and A squads. He was appointed as India's fielding coach before the tour of Bangladesh in May 2007. He held that position for more than two years but India's disappointing showings in the two world events of 2009 cost him his job. Prior to that, he took over as Mumbai Indians' coach for the third season of the IPL. "", ' October 2009 \n']",[],1.0,2,0,27.0,15,13.5,54,50.00,0,0,4,0,5.0,0.0,136.0,113,23,2336.0,100,25.95,3144,74.30,1,9,,,33.0,0.0,0.0,,,0.0,,,,86.9,,,,,,,137.0,180,28,6997,183*,46.03,,,22,33,,,109.0,0.0,228.0,195,42,4057,100,26.51,,,1,20,,,56.0,0.0,2.0,1,0,38,38,38.00,31,122.58,0,0,2,1,1,0,1.0,2,60,32,0.0,-,-,35.33,3.20,-,0,0,0,136.0,117,3734,2985,69.0,5/22,5/22,43.26,4.79,54.1,0,2,0,0.0,,,,0.0,,,,7.05,,,,,137.0,,12201,6188,172,7/54,,35.97,3.04,70.9,,4,1,228.0,,7544,5851,150,5/22,5/22,39.00,4.65,50.2,1,2,0,2.0,1,6,9,1,1/9,1/9,9.00,9.00,6.0,0,0,0,False,False,False,False
35280,RP Singh,India,Rudra Pratap Singh,"
December 6, 1985, Rae Bareli, Uttar Pradesh ",,33 years 107 days,"['India,', 'Deccan Chargers,', 'India A,', 'India Under-19s,', 'Kochi Tuskers Kerala,', 'Leicestershire,', 'Mumbai Indians,', ""Rajasthan Cricket Association President's XI,"", 'Rising Pune Supergiants,', 'Royal Challengers Bangalore,', 'Uttar Pradesh']",,,,Bowler,Right-hand bat,Left-arm fast-medium,,,,"[""\nLeft-arm quick Rudra Pratap Singh first made the headlines in the Under-19 World Cup in Bangladesh in 2004, taking eight wickets at 24.75 apiece and bowling well in the slog overs at the end of the innings. Three years later, he was in South Africa toasting India's first World Cup title win since 1983. And a year after that, he led an inspired bowling effort to beat Australia in Perth - a venue where the hosts hadn't lost to any team besides the world-beating West Indies since 1985.  \n"", ' \nBetter still, RP Singh had the ability to move the new ball both ways and reverse the old one. It was that potential that tempted India to pull him out of a holiday and hand him his first Test in three years at The Oval in 2011. He bowled 34 overs, picked no wickets, and after that summer, did not play for India again. At the time, he had played 14 Tests, 58 ODIs and 10 T20Is.', ' \nWhen RP Singh was in top form though, his run-up was smooth, pace nippy, and he had an inswinger that confounded right-handed batsmen. He took 34 wickets in six Ranji Trophy games for Uttar Pradesh in 2003-04, the joint third-highest for the season. He made the national one-day squad at the end of 2005, and took two wickets in his second over of international cricket, against Zimbabwe in Harare in September. He claimed four wickets, and the Man-of-the-Match award, against Sri Lanka in his third game, and three more in his fourth, before a run of four wicketless matches cost him his place in 2006.', "" \nHe was Man of the Match on his Test debut for some persistent bowling on a shirtfront in Faisalabad in 2006, where Pakistan ran up 588. He drifted out of contention after that, returned for his most prolific season in 2007-08, but began fading away soon after. The IPL gave him another stage to show his wares and his 23 wickets in the 2009 season, when the tournament was played in South Africa, led Deccan Chargers to the title. He has not been part of the tournament since 2013, but was still among the top-15 wicket-takers in the Syed Mushtaq Ali Trophy 2015-16. Limited-overs cricket still seems to suit him best. At the age of 30, he was one of the leaders in Gujarat's title-winning campaign in the Vijay Hazare tournament in the 2015-16 season. "", '\n', '\n']",[],14.0,19,3,116.0,30,7.25,276,42.02,0,0,16,1,6.0,0.0,58.0,20,10,104.0,23,10.4,242,42.97,0,0,5,1,13.0,0.0,10.0,2,2,3.0,2*,-,3,100.0,0,0,0,0,2.0,0.0,94.0,118,27,922,47,10.13,,,0,0,,,35.0,0.0,136.0,63,21,443,35,10.54,707,62.65,0,0,,,40.0,0.0,132.0,50,25,108,18,4.32,148,72.97,0,0,4,2,42,0,14.0,25,2534,1682,40.0,5/59,7/117,42.05,3.98,63.3,3,1,0,58.0,57,2565,2343,69.0,4/35,4/35,33.95,5.48,37.1,2,0,0,10.0,9,198,225,15.0,4/13,4/13,15.00,6.81,13.2,1,0,0,94.0,,17192,9202,301,6/50,,30.57,3.21,57.1,13,12,1,136.0,,6378,5460,190,5/30,5/30,28.73,5.13,33.5,6,3,0,132.0,131,2903,3638,146,5/8,5/8,24.91,7.51,19.8,3,1,0,False,False,False,False
34028,Navjot Sidhu,India,Navjot Singh Sidhu,"
October 20, 1963, Patiala, Punjab ",,55 years 154 days,"['India,', 'Punjab']",,,,,Right-hand bat,Right-arm medium,Commentator,,,"[""\nNavjot Singh Sidhu's cricket had a schizophrenic touch to it. A dour batsman capable of dogged defence, he could also be a marauding strokeplayer who loved tearing spinners apart. Dubbed a strokeless wonder at the start of his Test career in 1983-84, he returned with a vengeance in the 1987 World Cup, where he began with four fifties in a row, hitting over the top merrily. Eventually, in a career spanning 51 Tests and 136 one-day internationals, both sides of his personality played themeselves out. Sidhu's finest moment in Tests was his 201 against West Indies in 1996-97, an act of supreme endurance lasting 11 hours. And his ruthlessness against spinners was legion. He cracked eight sixes in 124 against Sri Lanka - Muralitharan and all - in 1993-94, and hammered four fifties in five innings against the Australians in 1997-98, singling out Shane Warne for a personalised spanking. In his second career as a commentator, though, only the ebullience was in evidence, as Sidhu began mauling the spoken word with a unique, entertaining concoction of mixed metaphors and garbled clichés. "", ' \n']",[],51.0,78,2,3202.0,201,42.13,,,9,15,,38,9.0,0.0,136.0,127,8,4413.0,134*,37.08,6329,69.72,6,33,335,44,20.0,0.0,0.0,,,0.0,,,,86.9,,,,,,,157.0,228,12,9571,286,44.31,,,27,50,,,50.0,0.0,205.0,191,19,7186,139,41.77,,,10,55,,,31.0,0.0,,,,,,,,,,,,,,,51.0,1,6,9,0.0,-,-,35.33,9.00,-,0,0,0,136.0,2,4,3,0.0,-,-,32.91,4.50,-,0,0,0,0.0,,,,0.0,,,,7.05,,,,,157.0,,104,91,0,-,-,-,5.25,-,0,0,0,205.0,,10,8,0,-,-,-,4.80,-,0,0,0,,,,,,,,,,,,,,False,False,False,False
32345,Venkatesh Prasad,India,Bapu Krishnarao Venkatesh Prasad,"
August 5, 1969, Bangalore, Karnataka ",,49 years 230 days,"['India,', 'Karnataka']",,,,,Right-hand bat,Right-arm medium-fast,,,,"[""\nAs the new ball partner of statemate Javagal Srinath, Venkatesh Prasad was an important member of the Indian team from his debut in 1996 until he was passed over in 2001. Tall and proportionally built, Prasad's great strength is that he could move the ball both ways. A deceptive slower ball  also proved an useful weapon. Not surprisingly, Venky achieved better figures in more helpful conditions abroad than at home, where the slow, bald tracks did not encouraged his mode of attack. Yet, paradoxically enough, his most devastating spell came at Chennai where, in the first Test in January 1999, he brought Pakistan's second innings to a swift end with figures of 6 for 33, which included a spell of 5 for 0. A calm, unruffled team man, Prasad's effective seam bowling was also invaluable to the country in the shorter version of the game. Following retirement, he took to coaching, training the Under-19 side and later taking over as coach of his state side Karnataka. He was appointed India's bowling coach for the tour of Bangladesh in May 2007. Prasad received praise from various members of the Indian squad and worked well with India's promising new-ball pair, Zaheer Khan and Ishant Sharma. In that role, he was involved in feats he did not taste during his playing career - Test series wins in England and New Zealand. However, two disappointing performances by the bowlers in the major ICC events of 2009 cost him his job. He also worked as bowling coach for the IPL franchise Chennai Super Kings.\n"", ' \n']",[],33.0,47,20,203.0,30*,7.51,703,28.87,0,0,11,0,6.0,0.0,161.0,63,31,221.0,19,6.9,367,60.21,0,0,7,5,37.0,0.0,0.0,,,0.0,,,,86.9,,,,,,,123.0,142,53,892,37,10.02,,,0,0,,,75.0,0.0,236.0,90,43,304,20,6.46,,,0,0,,,56.0,0.0,,,,,,,,,,,,,,,33.0,58,7041,3360,96.0,6/33,10/153,35.0,2.86,73.3,1,7,1,161.0,160,8129,6332,196.0,5/27,5/27,32.3,4.67,41.4,3,1,0,0.0,,,,0.0,,,,7.05,,,,,123.0,,22222,10020,361,7/37,,27.75,2.70,61.5,,18,3,236.0,,11951,8768,295,6/18,6/18,29.72,4.40,40.5,7,2,0,,,,,,,,,,,,,,False,False,False,False
32323,Manoj Prabhakar,India,Manoj Prabhakar,"
April 15, 1963, Ghaziabad, Uttar Pradesh ",,55 years 342 days,"['India,', 'Delhi,', 'Durham']",,,,,Right-hand bat,Right-arm medium,,,,"[""\nManoj Prabhakar was a regular in the Indian side in the early 1990s. His bowling was his strongest suit; Prabhakar mixed cunning slower balls with in- and outswing, and on his day he could be a formidable opponent with the new ball. He once bowled Kepler Wessels for 0 in consecutive Tests - the only ducks Wessels bagged for South Africa in Tests or one-dayers - although he'd be less likely to tell his grandchildren that he was Allan Lamb's only Test wicket. Generally Prabhakar was a useful lower-order batsman, who was turned into a defensive, platform-laying opener to good effect against England in 1992-93. India won only one of Prabhakar's first 23 Tests, then 10 of his last 16, but his career ended in ignominy when he was booed on his home ground at Delhi after getting slaughtered (4-0-47-0) against Sri Lanka in the 1995-96 World Cup. Prabhakar was dropped for the next match and immediately retired. His attempts to implicate others in the match-fixing controversy backfired when he was banned himself for his own alleged involvement. He continued to stay in the news by entering politics and standing unsuccessfully for Parliament. He later took to coaching, and served as Delhi's bowling coach before taking over Rajasthan ahead of the 2009-10 season. Aside from cricket, he heads Naturence Cosmetics. \n"", ' July 2009 \n']",[],39.0,58,9,1600.0,120,32.65,,,1,9,,4,20.0,0.0,130.0,98,21,1858.0,106,24.12,3083,60.26,2,11,,,27.0,0.0,0.0,,,0.0,,,,86.9,,,,,,,154.0,214,34,7469,229*,41.49,,,20,30,,,74.0,0.0,214.0,176,35,4118,117*,29.20,,,4,25,,,49.0,0.0,,,,,,,,,,,,,,,39.0,68,7475,3581,96.0,6/132,6/92,37.3,2.87,77.8,4,3,0,130.0,127,6360,4534,157.0,5/33,5/33,28.87,4.27,40.5,4,2,0,0.0,,,,0.0,,,,7.05,,,,,154.0,,24116,11134,385,7/65,,28.91,2.77,62.6,,10,1,214.0,,10317,7116,269,5/33,5/33,26.45,4.13,38.3,9,2,0,,,,,,,,,,,,,,False,False,False,False
32391,Ramesh Powar,India,Ramesh Rajaram Powar,"
May 20, 1978, Bombay (now Mumbai), Maharashtra ",,40 years 307 days,"['India,', 'India Blue,', ""Indian Board President's XI,"", 'Kings XI Punjab,', 'Kochi Tuskers Kerala,', 'Mumbai,', ""Rajasthan Cricket Association President's XI,"", 'Reebok XI']",,,,Bowler,Right-hand bat,Right-arm offbreak,,Brother - ,,"['\nA stocky offspinner who is more than handy with the bat, Ramesh Powar has been a consistent performer in domestic cricket for the last four seasons, and was crucial to Mumbai\'s Ranji Trophy success in the 2002-03 season. His 20 wickets with his flighted stuff was useful enough, but even more crucial was the runs he contributed. He never batted higher than No. 7 - sometimes going in as low as No. 10 - but ended up with the second-highest aggregate for Mumbai in the tournament, scoring 418 runs at more than 46, with most of those runs coming when his team was in strife. His domestic exploits soon caught the selectors\' notice, and he made to the Indian squad for the tour to Pakistan. Both his offspin and his batting stood the test in the couple of one-day internationals he played, but even more impressive was his combative attitude, as he bravely tossed the ball up on batting shirtfronts, and didn\'t bat an eyelid while striking some lusty blows against the pace of Shoaib Akhtar and Mohammad Sami. An ideal bits-and-pieces player, Powar returned to the one-day side early in 2006, now armed with a new delivery - a drifter - which helped him to 63 domestic wickets in 2005-06, after 54 the previous season. Again he impressed with both bat and ball, although some critics made disparaging remarks about his waistline, causing him to tempt fate: ""I\'ve never missed a game owing to fitness problems."" Almost inevitably, he then twisted an ankle and missed the first two ODIs in the West Indies in June 2006. ', ' July 2006 \n']",[],2.0,2,0,13.0,7,6.5,18,72.22,0,0,2,0,0.0,0.0,31.0,19,5,163.0,54,11.64,260,62.69,0,1,12,2,3.0,0.0,0.0,,,0.0,,,,86.9,,,,,,,148.0,183,23,4245,131,26.53,,,7,17,,,58.0,0.0,113.0,80,17,1082,80*,17.17,,,0,4,,,25.0,0.0,28.0,11,7,72,28*,18.00,70,102.85,0,0,7,1,5,0,2.0,4,252,118,6.0,3/33,3/36,19.66,2.80,42.0,0,0,0,31.0,29,1536,1191,34.0,3/24,3/24,35.02,4.65,45.1,0,0,0,0.0,,,,0.0,,,,7.05,,,,,148.0,,29158,14719,470,7/44,,31.31,3.02,62.0,,27,4,113.0,,5557,4392,142,5/53,5/53,30.92,4.74,39.1,4,1,0,28.0,27,450,562,14,2/11,2/11,40.14,7.49,32.1,0,0,0,False,False,False,False
630972,Poonam Yadav,India,Poonam Yadav,"
August 24, 1991, Agra, Uttar Pradesh ",,27 years 211 days,India Women,,,,Bowler,Right-hand bat,Legbreak googly,,,,[],[],1.0,-,-,0.0,-,17.69,-,-,-,-,-,-,0.0,0.0,41.0,17,8,73.0,15,8.11,183,39.89,0,0,8,0,12.0,0.0,54.0,8,5,12.0,4,4.00,15,80.0,0,0,0,0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2,246,68,3.0,2/22,3/68,22.66,1.65,82.0,0,0,0,41.0,41,2094,1329,63.0,4/13,4/13,21.09,3.80,33.2,4,0,0,54.0,54,1152,1093,74.0,4/9,4/9,14.77,5.69,15.5,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False
33975,Ravi Shastri,India,Ravishankar Jayadritha Shastri,"
May 27, 1962, Bombay (now Mumbai), Maharashtra ",,56 years 300 days,"['India,', 'Glamorgan,', 'Mumbai']",,,,,Right-hand bat,Slow left-arm orthodox,Commentator,,,"['\nFor over a decade, Ravi Shastri rendered yeoman service to Indian cricket in many ways. As an obdurate opening or middle-order batsman; as a left-arm spinner who was an integral part of the attack; and as long-time deputy to a couple of captains.  In his time he was very much the glamour boy of Indian cricket, tall and good-looking and with an image to match. He had his detractors who charged that he batted too slowly, that he was selfish in his approach, that he continued to be in the team only because Gavaskar was captain. But the phlegmatic Shastri took all this in his stride, letting his performances on the\nfield speak for themselves. In reality, as Shastri himself admitted, he was not particularly talented but had come up only through hard work. \n', ""Shastri might not have cut a dashing figure on the field as he pushed and prodded and grafted his way for runs and his bowling was little more than defensive as he pegged away on a good length without much variation. Of batsman who have played ten Test innings against Australia, only Eddie Paynter averages more than Shastri's 77.75. He was like Navjot Sidhu in reverse: he started off as a lower-order hitter, but ended up as the original stonewaller at the top of the order."", ""But no one could deny his immense value to the side, his commitment to the team's cause and his consistency had to be admired. He very rarely let the country down and was an excellent utility cricketer in the one-day game, good enough to win the coveted Champions of Champions title - and the Audi car that went with it - in\nthe World Championship of Cricket in Australia in 1985. Despite his image as a cricketer with a defensive outlook, Shastri could really have a go at the bowling - as he did while equalling Gary Sobers' world record of six sixes in an over in a Ranji Trophy game in January 1985. A deep thinker and a shrewd strategist, he led India to victory in the one Test he captained - against West Indies at Madras\nin 1987-88."", 'Shastri - who played his last Test aged just 30 - is now a high-profile TV commentator.\n']",[],80.0,121,14,3830.0,206,35.79,,,11,12,,22,36.0,0.0,150.0,128,21,3108.0,109,29.04,5089,61.07,4,18,,,40.0,0.0,0.0,,,0.0,,,,86.9,,,,,,,245.0,356,56,13202,217,44.00,,,34,66,,,141.0,0.0,278.0,250,45,6383,138*,31.13,,,6,37,,,84.0,0.0,,,,,,,,,,,,,,,80.0,125,15751,6185,151.0,5/75,8/179,40.96,2.35,104.3,11,2,0,150.0,136,6613,4650,129.0,5/15,5/15,36.04,4.21,51.2,2,1,0,0.0,,,,0.0,,,,7.05,,,,,245.0,,42422,16744,509,9/101,,32.89,2.36,83.3,,18,3,278.0,,11966,8175,254,5/13,5/13,32.18,4.09,47.1,3,5,0,,,,,,,,,,,,,,True,True,False,True
33963,Sanjeev Sharma,India,Sanjeev Kumar Sharma,"
August 25, 1965, Delhi ",,53 years 210 days,"['India,', 'Delhi,', 'Railways,', 'Rajasthan']",,,,,Right-hand bat,Right-arm medium,,,,"['\n \n', ""A right arm medium pace bowler, Sanjeev Sharma was one of\nseveral bowlers tried out as Kapil Dev's opening partners in the\n80s. He made an impressive start by polishing off the tail on his\nTest debut against New Zealand in 1988-89 to finish with three for\n37. He toured West Indies in 1989 without making the Test team\nand played just one more Test against England in 1990 without\ndistinguishing himself. After a career that spanned nearly 20 years, he announced his retirement from competetive cricket in November 2004. ("", ')']",[],2.0,3,1,56.0,38,28.0,80,70.00,0,0,9,0,1.0,0.0,23.0,12,4,80.0,28,10.0,135,59.25,0,0,4,0,7.0,0.0,0.0,,,0.0,,,,86.9,,,,,,,89.0,107,30,2785,117,36.16,,,3,16,,,39.0,0.0,61.0,35,13,573,58,26.04,,,0,2,,,16.0,0.0,,,,,,,,,,,,,,,2.0,4,414,247,6.0,3/37,3/50,41.16,3.57,69.0,0,0,0,23.0,22,979,813,22.0,5/26,5/26,36.95,4.98,44.5,0,1,0,0.0,,,,0.0,,,,7.05,,,,,89.0,,14982,7621,235,8/76,,32.42,3.05,63.7,,8,0,61.0,,2602,2059,47,5/26,5/26,43.80,4.74,55.3,1,1,0,,,,,,,,,,,,,,False,False,False,False
34102,Rohit Sharma,India,Rohit Gurunath Sharma,"
April 30, 1987, Bansod, Nagpur, Maharashtra ",,31 years 327 days,"['India,', 'Deccan Chargers,', 'India A,', 'India Green,', 'India Under-19s,', 'Mumbai,', ""Mumbai Cricket Association President's XI,"", 'Mumbai Indians,', 'Mumbai Under-19s']",,,,Top-order batsman,Right-hand bat,Right-arm offbreak,,,,"['\nRohit Sharma oozes batting talent: malleable wrists, knack to find the gaps, and the extra half a second when he plays his shots. However, for a player of his class, the first six years of his international career were frustrating for him, the team, and the spectators, as the odd delightful innings was followed and preceded by plenty of failures. It all came together finally in 2013, when Rohit was promoted to open the innings in ODIs. The move turned out to be a masterstroke, as Rohit found form in the Champions Trophy, and then went into overdrive in the ODI series against Australia, scoring two centuries, including 209, only the third double in ODI cricket. That led to a place in the Test team, and Rohit responded by scoring centuries in his first two Test innings, becoming the fifth batsman to do so. A year later, he became the first batsman to hit two ODI double-hundreds, in an innings where he smashed the record for the highest score with 264 off 173 against Sri Lanka at Eden Gardens.    \n', ""For the first six years of his career, though, Rohit struggled to come up with the sort of numbers which would justify his talent. He first came to limelight when he exuded class at No. 3 in the Under-19 World Cup in Sri Lanka in 2006. He took that class with him when he played for India in their triumphant World Twenty20 campaign in 2007 and the CB Series in Australia in early 2008, scoring two fifties, including a vital 66 in the first final in Sydney. However that ability to look good at the crease didn't translate into long innings in his first two first-class seasons for Mumbai. He kept making strides in the big league, though. He was bought for US$750,000 by the Deccan Chargers in the IPL, and made 404 runs at 36.73 including four fifties. "", ""He pressed a claim for higher things through two centuries in the 2008-09 Ranji final, a feat last achieved by Sachin Tendulkar and only four others before him. However, his lack of consistency meant he wasn't a part of India's World Cup-winning squad, and returned to national duty only when the top players were rested on the tour to the West Indies in 2011. There, he made his presence felt with consistent scores in the ODIs and the Man-of-the-Series award. But his form continued to fluctuate in the months that followed, and he remained one of India's most promising but unfulfilled talents over the next couple of years. All that changed in 2013, and with Tendulkar retiring from Tests and ODIs that year, Rohit looked set to be a permanent fixture in the Indian team across formats."", ""Then came the 2015 World Cup and Rohit ended up as India's second-highest run-scorer, with an impressive 137 against Bangladesh in the quarter-finals, further cementing his place in the top order. He added another feather to his captaincy hat when he led Mumbai Indians to their second IPL title in 2015. His innings in the final and batting throughout the tournament was key to Mumbai's turnaround in the competition.""]",[],27.0,47,7,1585.0,177,39.62,2881,55.01,3,10,151,32,25.0,0.0,206.0,200,31,8010.0,264,47.39,9107,87.95,22,41,699,218,73.0,0.0,94.0,86,14,2331.0,118,32.37,1693,137.68,4,16,207,102,35.0,0.0,87.0,137,16,6562,309*,54.23,,,20,30,,,67.0,0.0,277.0,267,39,10252,264,44.96,,,25,54,,,97.0,0.0,299.0,286,45,7795,118,32.34,5843,133.40,6,53,673,326,122,0,27.0,10,334,202,2.0,1/26,1/35,101.0,3.62,167.0,0,0,0,206.0,38,593,515,8.0,2/27,2/27,64.37,5.21,74.1,0,0,0,94.0,9,68,113,1.0,1/22,1/22,113.00,9.97,68.0,0,0,0,87.0,64,2104,1132,24,4/41,5/85,47.16,3.22,87.6,1,0,0,277.0,70,1367,1162,30,4/28,4/28,38.73,5.10,45.5,1,0,0,299.0,57,628,817,29,4/6,4/6,28.17,7.80,21.6,1,0,0,False,False,False,False
537119,Mohit Sharma,India,Mohit Mahipal Sharma,"
September 18, 1988, Ballabhgarh, Haryana ",,30 years 186 days,"['India,', 'Chennai Super Kings,', 'Haryana,', 'Kings XI Punjab']",,,,Bowler,Right-hand bat,Right-arm medium,,,,"[""\nAlthough Mohit Sharma burst onto the domestic scene during Haryana's best Ranji Trophy season in 2011-12, he made his own headlines a year later. In his debut season Mohit had played just three matches when Haryana made an impressive run to the semi-finals, but during the 2012-13 Ranji season he emerged as one of the best fast bowlers in the country, finishing as the fifth-highest wicket-taker. Despite that, not many had seen or known about the youngster from Faridabad, who had been on the fringes ever since he rose through age-group cricket camps organised by the Haryana Cricket Association.  \n"", 'But during the 2013 IPL, Mohit\'s talent was unveiled as MS Dhoni picked him consistently in the Chennai Super Kings XI. Not only that, he also gave him the new ball and Mohit responded handsomely. Standing at about 5\'11"", Mohit has a smooth delivery stride, and though he is still working on his final landing movements with experts like Andy Bichel, he can consistently bowl at about 135 kph. Accuracy is his strongest suit, as he bowls a tight line and length regardless of the batsmen, pitch or ground conditions. In the IPL, his ability to bowl consistently in the channel around off stump stood out more than anything else. That allowed him to be one of the best Powerplay bowlers in the tournament. ', 'His consistent performances have been rewarded with a maiden call-up to the Indian team for their tour of Zimbabwe in July 2013. The rise continued in that series as he turned in a Man-of-the-Match performance on ODI debut.', ' ']",[],0.0,,,0.0,,17.69,,,,,,,,,26.0,9,5,31.0,11,7.75,66,46.96,0,0,5,0,6.0,0.0,8.0,2,2,3.0,3*,-,7,42.85,0,0,0,0,1.0,0.0,44.0,62,13,640,49,13.06,1313,48.74,0,0,92,4,12.0,0.0,62.0,25,12,181,24,13.92,244,74.18,0,0,16,4,23.0,0.0,110.0,33,16,142,21*,8.35,135,105.18,0,0,9,5,24.0,0.0,0.0,,,,0.0,,,35.33,,,,,,26.0,25,1121,1020,31.0,4/22,4/22,32.9,5.45,36.1,1,0,0,8.0,8,138,185,6.0,2/28,2/28,30.83,8.04,23.0,0,0,0,44.0,76,6788,3119,127,5/26,9/136,24.55,2.75,53.4,4,7,0,62.0,61,2735,2273,66,4/22,4/22,34.43,4.98,41.4,2,0,0,110.0,109,2192,3053,109,4/14,4/14,28.00,8.35,20.1,2,0,0,False,False,False,False
